PING 10.50.1.127 (10.50.1.127) 56(124) bytes of data.
64 bytes from 10.50.1.127: icmp_seq=1 ttl=63 time=0.482 ms
64 bytes from 10.50.1.127: icmp_seq=62 ttl=63 time=1.01 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=63 ttl=63 time=1.09 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=64 ttl=63 time=0.999 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=65 ttl=63 time=0.953 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=66 ttl=63 time=1.03 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=67 ttl=63 time=0.989 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=68 ttl=63 time=0.972 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=69 ttl=63 time=0.861 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=70 ttl=63 time=1.04 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=71 ttl=63 time=0.838 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=72 ttl=63 time=0.697 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=73 ttl=63 time=1.03 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=74 ttl=63 time=0.689 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=75 ttl=63 time=0.876 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=76 ttl=63 time=0.962 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=77 ttl=63 time=0.870 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=78 ttl=63 time=0.909 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=79 ttl=63 time=0.797 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=80 ttl=63 time=0.843 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=81 ttl=63 time=0.829 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=82 ttl=63 time=0.895 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=83 ttl=63 time=0.857 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=84 ttl=63 time=0.774 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=85 ttl=63 time=0.880 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=86 ttl=63 time=1.05 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=87 ttl=63 time=1.22 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=88 ttl=63 time=1.17 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=89 ttl=63 time=1.17 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=90 ttl=63 time=0.627 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=91 ttl=63 time=0.947 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=92 ttl=63 time=0.966 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=93 ttl=63 time=1.01 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=94 ttl=63 time=0.895 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=95 ttl=63 time=0.655 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=96 ttl=63 time=0.835 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=97 ttl=63 time=0.676 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=98 ttl=63 time=0.661 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=99 ttl=63 time=0.580 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=100 ttl=63 time=0.677 ms	(same route)

--- 10.50.1.127 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 100279ms
rtt min/avg/max/mdev = 0.482/0.868/1.537/0.166 ms
