PING 10.50.1.127 (10.50.1.127) 56(124) bytes of data.
64 bytes from 10.50.1.127: icmp_seq=1 ttl=63 time=0.479 ms
RR: 	192.168.200.11
	10.50.1.147
	10.50.1.127
	10.50.1.127
	192.168.200.1
	192.168.200.11

64 bytes from 10.50.1.127: icmp_seq=2 ttl=63 time=0.705 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=3 ttl=63 time=0.667 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=4 ttl=63 time=0.825 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=5 ttl=63 time=0.748 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=6 ttl=63 time=0.743 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=7 ttl=63 time=0.885 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=8 ttl=63 time=0.825 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=9 ttl=63 time=1.01 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=10 ttl=63 time=0.620 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=11 ttl=63 time=0.675 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=12 ttl=63 time=0.918 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=13 ttl=63 time=0.762 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=14 ttl=63 time=0.619 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=15 ttl=63 time=0.512 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=16 ttl=63 time=0.752 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=17 ttl=63 time=0.684 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=18 ttl=63 time=0.741 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=19 ttl=63 time=0.751 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=20 ttl=63 time=1.01 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=21 ttl=63 time=0.925 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=22 ttl=63 time=0.894 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=23 ttl=63 time=0.881 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=24 ttl=63 time=0.870 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=25 ttl=63 time=0.832 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=26 ttl=63 time=0.856 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=27 ttl=63 time=0.841 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=28 ttl=63 time=0.701 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=29 ttl=63 time=0.786 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=30 ttl=63 time=1.00 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=31 ttl=63 time=0.878 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=32 ttl=63 time=0.938 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=33 ttl=63 time=1.04 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=34 ttl=63 time=0.840 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=35 ttl=63 time=0.969 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=36 ttl=63 time=0.859 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=37 ttl=63 time=1.01 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=38 ttl=63 time=0.988 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=39 ttl=63 time=0.980 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=40 ttl=63 time=1.09 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=41 ttl=63 time=0.716 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=42 ttl=63 time=0.723 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=43 ttl=63 time=0.609 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=44 ttl=63 time=0.613 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=45 ttl=63 time=0.892 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=46 ttl=63 time=0.795 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=47 ttl=63 time=0.989 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=48 ttl=63 time=0.808 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=49 ttl=63 time=0.633 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=50 ttl=63 time=0.844 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=51 ttl=63 time=0.759 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=52 ttl=63 time=0.757 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=53 ttl=63 time=0.860 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=54 ttl=63 time=0.768 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=55 ttl=63 time=0.783 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=56 ttl=63 time=1.16 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=57 ttl=63 time=1.12 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=58 ttl=63 time=1.04 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=59 ttl=63 time=0.752 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=60 ttl=63 time=1.19 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=61 ttl=63 time=0.970 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=62 ttl=63 time=0.782 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=63 ttl=63 time=0.902 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=64 ttl=63 time=0.850 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=65 ttl=63 time=0.972 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=66 ttl=63 time=0.971 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=67 ttl=63 time=0.800 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=68 ttl=63 time=0.979 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=69 ttl=63 time=0.726 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=70 ttl=63 time=0.654 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=71 ttl=63 time=0.986 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=72 ttl=63 time=0.851 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=73 ttl=63 time=0.837 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=74 ttl=63 time=0.532 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=75 ttl=63 time=0.963 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=76 ttl=63 time=1.11 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=77 ttl=63 time=0.805 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=78 ttl=63 time=0.990 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=79 ttl=63 time=0.626 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=80 ttl=63 time=0.773 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=81 ttl=63 time=0.823 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=82 ttl=63 time=0.784 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=83 ttl=63 time=0.753 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=84 ttl=63 time=1.04 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=85 ttl=63 time=0.833 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=86 ttl=63 time=1.02 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=87 ttl=63 time=0.918 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=88 ttl=63 time=0.861 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=89 ttl=63 time=0.861 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=90 ttl=63 time=1.28 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=91 ttl=63 time=0.878 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=92 ttl=63 time=0.948 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=93 ttl=63 time=1.00 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=94 ttl=63 time=0.869 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=95 ttl=63 time=0.860 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=96 ttl=63 time=0.856 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=97 ttl=63 time=0.881 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=98 ttl=63 time=0.913 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=99 ttl=63 time=0.809 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=100 ttl=63 time=0.950 ms	(same route)

--- 10.50.1.127 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 100279ms
rtt min/avg/max/mdev = 0.479/0.851/1.284/0.146 ms
