PING 10.50.1.127 (10.50.1.127) 56(124) bytes of data.
64 bytes from 10.50.1.127: icmp_seq=1 ttl=63 time=1.47 ms
64 bytes from 10.50.1.127: icmp_seq=62 ttl=63 time=1.03 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=63 ttl=63 time=0.779 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=64 ttl=63 time=0.871 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=65 ttl=63 time=0.654 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=66 ttl=63 time=0.940 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=67 ttl=63 time=0.989 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=68 ttl=63 time=0.790 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=69 ttl=63 time=1.03 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=70 ttl=63 time=0.822 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=71 ttl=63 time=0.828 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=72 ttl=63 time=1.01 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=73 ttl=63 time=0.841 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=74 ttl=63 time=0.965 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=75 ttl=63 time=0.692 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=76 ttl=63 time=0.629 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=77 ttl=63 time=0.834 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=78 ttl=63 time=0.831 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=79 ttl=63 time=0.952 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=80 ttl=63 time=0.679 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=81 ttl=63 time=0.904 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=82 ttl=63 time=0.874 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=83 ttl=63 time=0.777 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=84 ttl=63 time=1.00 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=85 ttl=63 time=0.841 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=86 ttl=63 time=0.741 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=87 ttl=63 time=0.811 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=88 ttl=63 time=0.743 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=89 ttl=63 time=1.23 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=90 ttl=63 time=0.904 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=91 ttl=63 time=0.829 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=92 ttl=63 time=0.875 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=93 ttl=63 time=0.899 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=94 ttl=63 time=1.05 ms	(same route)
