1661135924.492104,qg-404220d6-91,1543847,119143796,120687643,23159,82233,105392,0,0
1661135924.492112,qr-38b62c60-62,120291644,1219705,121511349,82177,23162,105339,0,0
1661135924.492117,total,121835491,120363501,242198992,105336,105395,210731,0,0
1661135925.492300,lo,0,0,0,0,0,0,0,0
1661135925.492329,qg-404220d6-91,1704443,130749688,132454131,25591,90239,115830,0,0
1661135925.492338,qr-38b62c60-62,132009500,1346253,133355753,90181,25594,115775,0,0
1661135925.492344,total,133713943,132095941,265809884,115772,115833,231605,0,0
1661135926.492521,lo,0,0,0,0,0,0,0,0
1661135926.492552,qg-404220d6-91,1872125,142799188,144671313,28130,98549,126679,0,0
1661135926.492560,qr-38b62c60-62,144175340,1478441,145653781,98491,28134,126625,0,0
1661135926.492566,total,146047465,144277629,290325094,126621,126683,253304,0,0
1661135927.492737,lo,0,0,0,0,0,0,0,0
1661135927.492768,qg-404220d6-91,2050355,155627568,157677923,30829,107401,138230,0,0
1661135927.492777,qr-38b62c60-62,157127348,1618833,158746181,107338,30832,138170,0,0
1661135927.492783,total,159177703,157246401,316424104,138167,138233,276400,0,0
1661135928.492950,lo,0,0,0,0,0,0,0,0
1661135928.492979,qg-404220d6-91,2228783,168043918,170272701,33531,115964,149495,0,0
1661135928.492988,qr-38b62c60-62,169663580,1759433,171423013,115901,33534,149435,0,0
1661135928.493001,total,171892363,169803351,341695714,149432,149498,298930,0,0
1661135929.493223,lo,0,0,0,0,0,0,0,0
1661135929.493256,qg-404220d6-91,2401589,179931110,182332699,36148,124164,160312,0,0
1661135929.493264,qr-38b62c60-62,181665452,1895601,183561053,124099,36151,160250,0,0
1661135929.493270,total,184067041,181826711,365893752,160247,160315,320562,0,0
1661135930.493466,lo,0,0,0,0,0,0,0,0
1661135930.493516,qg-404220d6-91,2580347,192086460,194666807,38855,132547,171402,0,0
1661135930.493529,qr-38b62c60-62,193938164,2036461,195974625,132482,38858,171340,0,0
1661135930.493536,total,196518511,194122921,390641432,171337,171405,342742,0,0
1661135931.493718,lo,0,0,0,0,0,0,0,0
1661135931.493756,qg-404220d6-91,2760767,204834906,207595673,41587,141340,182927,0,0
1661135931.493768,qr-38b62c60-62,206809652,2178633,208988285,141274,41590,182864,0,0
1661135931.493776,total,209570419,207013539,416583958,182861,182930,365791,0,0
1661135932.494005,lo,0,0,0,0,0,0,0,0
1661135932.494033,qg-404220d6-91,2951945,219026102,221978047,44482,151128,195610,0,0
1661135932.494040,qr-38b62c60-62,221137820,2329281,223467101,151061,44485,195546,0,0
1661135932.494046,total,224089765,221355383,445445148,195543,195613,391156,0,0
1661135933.494236,lo,0,0,0,0,0,0,0,0
1661135933.494272,qg-404220d6-91,3146225,232959290,236105515,47424,160740,208164,0,0
1661135933.494280,qr-38b62c60-62,235205396,2482373,237687769,160670,47427,208097,0,0
1661135933.494285,total,238351621,235441663,473793284,208094,208167,416261,0,0
1661135934.494455,lo,0,0,0,0,0,0,0,0
1661135934.494492,qg-404220d6-91,3338237,246984282,250322519,50332,170414,220746,0,0
1661135934.494504,qr-38b62c60-62,249365764,2633673,251999437,170343,50335,220678,0,0
1661135934.494522,total,252704001,249617955,502321956,220675,220749,441424,0,0
1661135935.494744,lo,0,0,0,0,0,0,0,0
1661135935.494773,qg-404220d6-91,3456421,257663676,261120097,52032,177782,229814,0,0
1661135935.494781,qr-38b62c60-62,260148190,2728057,262876247,177709,52035,229744,0,0
1661135935.494786,total,263604611,260391733,523996344,229741,229817,459558,0,0
1661135936.494957,lo,0,0,0,0,0,0,0,0
1661135936.494988,qg-404220d6-91,3583489,268933122,272516611,53956,185555,239511,0,0
1661135936.494997,qr-38b62c60-62,271526398,2828189,274354587,185481,53959,239440,0,0
1661135936.495003,total,275109887,271761311,546871198,239437,239514,478951,0,0
1661135937.495305,lo,0,0,0,0,0,0,0,0
1661135937.495365,qg-404220d6-91,3716005,281085698,284801703,55962,193939,249901,0,0
1661135937.495391,qr-38b62c60-62,283796050,2932621,286728671,193860,55965,249825,0,0
1661135937.495409,total,287512055,284018319,571530374,249822,249904,499726,0,0
1661135938.495645,lo,0,0,0,0,0,0,0,0
1661135938.495670,qg-404220d6-91,3881785,296110684,299992469,58472,204303,262775,0,0
1661135938.495678,qr-38b62c60-62,298965952,3063261,302029213,204221,58475,262696,0,0
1661135938.495684,total,302847737,299173945,602021682,262693,262778,525471,0,0
1661135939.495842,lo,0,0,0,0,0,0,0,0
1661135939.495874,qg-404220d6-91,4034539,309834934,313869473,60785,213768,274553,0,0
1661135939.495882,qr-38b62c60-62,312822712,3183633,316006345,213686,60788,274474,0,0
1661135939.495888,total,316857251,313018567,629875818,274471,274556,549027,0,0
1661135940.496062,lo,0,0,0,0,0,0,0,0
1661135940.496095,qg-404220d6-91,4182439,323699926,327882365,63025,223332,286357,0,0
1661135940.496104,qr-38b62c60-62,326821480,3300173,330121653,223248,63028,286276,0,0
1661135940.496110,total,331003919,327000099,658004018,286273,286360,572633,0,0
1661135941.496300,lo,0,0,0,0,0,0,0,0
1661135941.496341,qg-404220d6-91,4356589,337818714,342175303,65662,233071,298733,0,0
1661135941.496354,qr-38b62c60-62,341076554,3437405,344513959,232986,65665,298651,0,0
1661135941.496363,total,345433143,341256119,686689262,298648,298736,597384,0,0
1661135942.497295,lo,0,0,0,0,0,0,0,0
1661135942.497328,qg-404220d6-91,4538299,352191000,356729299,68413,242986,311399,0,0
1661135942.497336,qr-38b62c60-62,355587530,3580601,359168131,242899,68416,311315,0,0
1661135942.497342,total,360125829,355771601,715897430,311312,311402,622714,0,0
1661135943.497604,lo,0,0,0,0,0,0,0,0
1661135943.497647,qg-404220d6-91,4719589,367385734,372105323,71158,253469,324627,0,0
1661135943.497654,qr-38b62c60-62,370928786,3723461,374652247,253378,71161,324539,0,0
1661135943.497659,total,375648375,371109195,746757570,324536,324630,649166,0,0
1661135944.497823,lo,0,0,0,0,0,0,0,0
1661135944.497852,qg-404220d6-91,4909855,383450232,388360087,74039,264550,338589,0,0
1661135944.497861,qr-38b62c60-62,387148298,3873393,391021691,264457,74042,338499,0,0
1661135944.497866,total,392058153,387323625,779381778,338496,338592,677088,0,0
1661135945.498041,lo,0,0,0,0,0,0,0,0
1661135945.498076,qg-404220d6-91,5098201,398497694,403595895,76890,274931,351821,0,0
1661135945.498085,qr-38b62c60-62,402340974,4021825,406362799,274836,76893,351729,0,0
1661135945.498091,total,407439175,402519519,809958694,351726,351824,703550,0,0
1661135946.498258,lo,0,0,0,0,0,0,0,0
1661135946.498288,qg-404220d6-91,5303173,413036520,418339693,79994,284960,364954,0,0
1661135946.498297,qr-38b62c60-62,417020026,4183313,421203339,284862,79996,364858,0,0
1661135946.498303,total,422323199,417219833,839543032,364856,364956,729812,0,0
1661135947.498475,lo,0,0,0,0,0,0,0,0
1661135947.498523,qg-404220d6-91,5477599,427571412,433049011,82635,294986,377621,0,0
1661135947.498534,qr-38b62c60-62,431695204,4320793,436015997,294887,82638,377525,0,0
1661135947.498542,total,437172803,431892205,869065008,377522,377624,755146,0,0
1661135948.498719,lo,0,0,0,0,0,0,0,0
1661135948.498750,qg-404220d6-91,5661067,442619506,448280573,85413,305364,390777,0,0
1661135948.498760,qr-38b62c60-62,446888530,4465369,451353899,305264,85416,390680,0,0
1661135948.498767,total,452549597,447084875,899634472,390677,390780,781457,0,0
1661135949.498977,lo,0,0,0,0,0,0,0,0
1661135949.499003,qg-404220d6-91,5848717,458008704,463857421,88254,315979,404233,0,0
1661135949.499011,qr-38b62c60-62,462426338,4613245,467039583,315879,88257,404136,0,0
1661135949.499017,total,468275055,462621949,930897004,404133,404236,808369,0,0
1661135950.499209,lo,0,0,0,0,0,0,0,0
1661135950.499255,qg-404220d6-91,6052021,474078736,480130757,91332,327064,418396,0,0
1661135950.499266,qr-38b62c60-62,478651482,4773537,483425019,326963,91337,418300,0,0
1661135950.499274,total,484703503,478852273,963555776,418295,418401,836696,0,0
1661135951.499448,lo,0,0,0,0,0,0,0,0
1661135951.499479,qg-404220d6-91,6218389,488957244,495175633,93850,337329,431179,0,0
1661135951.499496,qr-38b62c60-62,493673640,4904601,498578241,337227,93854,431081,0,0
1661135951.499503,total,499892029,493861845,993753874,431077,431183,862260,0,0
1661135952.499668,lo,0,0,0,0,0,0,0,0
1661135952.499702,qg-404220d6-91,6407533,504053332,510460865,96714,347743,444457,0,0
1661135952.499710,qr-38b62c60-62,508915344,5053649,513968993,347638,96718,444356,0,0
1661135952.499715,total,515322877,509106981,1024429858,444352,444461,888813,0,0
1661135953.499881,lo,0,0,0,0,0,0,0,0
1661135953.499916,qg-404220d6-91,6579451,519233430,525812881,99317,358217,457534,0,0
1661135953.499924,qr-38b62c60-62,524241778,5189125,529430903,358107,99321,457428,0,0
1661135953.499930,total,530821229,524422555,1055243784,457424,457538,914962,0,0
1661135954.500093,lo,0,0,0,0,0,0,0,0
1661135954.500123,qg-404220d6-91,6776245,535691620,542467865,102296,369570,471866,0,0
1661135954.500131,qr-38b62c60-62,540858850,5344213,546203063,369459,102300,471759,0,0
1661135954.500136,total,547635095,541035833,1088670928,471755,471870,943625,0,0
1661135955.500307,lo,0,0,0,0,0,0,0,0
1661135955.500339,qg-404220d6-91,6902933,550267176,557170109,104162,379625,483787,0,0
1661135955.500348,qr-38b62c60-62,555575176,5444777,561019953,379514,104166,483680,0,0
1661135955.500354,total,562478109,555711953,1118190062,483676,483791,967467,0,0
1661135956.500525,lo,0,0,0,0,0,0,0,0
1661135956.500564,qg-404220d6-91,7033445,562032476,569065921,106138,387739,493877,0,0
1661135956.500581,qr-38b62c60-62,567454072,5547625,573001697,387628,106142,493770,0,0
1661135956.500591,total,574487517,567580101,1142067618,493766,493881,987647,0,0
1661135957.500765,lo,0,0,0,0,0,0,0,0
1661135957.500799,qg-404220d6-91,7198343,574830268,582028611,108635,396567,505202,0,0
1661135957.500817,qr-38b62c60-62,580375336,5677565,586052901,396454,108639,505093,0,0
1661135957.500823,total,587573679,580507833,1168081512,505089,505206,1010295,0,0
1661135958.500993,lo,0,0,0,0,0,0,0,0
1661135958.501032,qg-404220d6-91,7398287,590202988,597601275,111663,407172,518835,0,0
1661135958.501042,qr-38b62c60-62,595896346,5835117,601731463,407056,111667,518723,0,0
1661135958.501048,total,603294633,596038105,1199332738,518719,518839,1037558,0,0
1661135959.501212,lo,0,0,0,0,0,0,0,0
1661135959.501243,qg-404220d6-91,7568159,605591930,613160089,114235,417787,532022,0,0
1661135959.501250,qr-38b62c60-62,611433778,5968981,617402759,417669,114239,531908,0,0
1661135959.501256,total,619001937,611560911,1230562848,531904,532026,1063930,0,0
1661135960.501431,lo,0,0,0,0,0,0,0,0
1661135960.501463,qg-404220d6-91,7740299,620437682,628177981,116841,428028,544869,0,0
1661135960.501472,qr-38b62c60-62,626422844,6104637,632527481,427909,116845,544754,0,0
1661135960.501478,total,634163143,626542319,1260705462,544750,544873,1089623,0,0
1661135961.501659,lo,0,0,0,0,0,0,0,0
1661135961.501688,qg-404220d6-91,7937309,635891092,643828401,119824,438685,558509,0,0
1661135961.501696,qr-38b62c60-62,642025452,6259885,648285337,438566,119828,558394,0,0
1661135961.501702,total,649962761,642150977,1292113738,558390,558513,1116903,0,0
1661135962.501875,lo,0,0,0,0,0,0,0,0
1661135962.501904,qg-404220d6-91,8104595,650640630,658745225,122357,448860,571217,0,0
1661135962.501912,qr-38b62c60-62,656917260,6391709,663308969,448738,122361,571099,0,0
1661135962.501917,total,665021855,657032339,1322054194,571095,571221,1142316,0,0
1661135963.502101,lo,0,0,0,0,0,0,0,0
1661135963.502143,qg-404220d6-91,8246537,663101778,671348315,124506,457456,581962,0,0
1661135963.502153,qr-38b62c60-62,669498692,6503565,676002257,457333,124510,581843,0,0
1661135963.502159,total,677745229,669605343,1347350572,581839,581966,1163805,0,0
1661135964.502380,lo,0,0,0,0,0,0,0,0
1661135964.502413,qg-404220d6-91,8246537,663101870,671348407,124506,457458,581964,0,0
1661135964.502421,qr-38b62c60-62,669498692,6503565,676002257,457333,124510,581843,0,0
1661135964.502427,total,677745229,669605435,1347350664,581839,581968,1163807,0,0
1661135965.502614,lo,0,0,0,0,0,0,0,0
1661135965.502644,qg-404220d6-91,8246537,663101962,671348499,124506,457460,581966,0,0
1661135965.502652,qr-38b62c60-62,669498692,6503565,676002257,457333,124510,581843,0,0
1661135965.502658,total,677745229,669605527,1347350756,581839,581970,1163809,0,0
1661135966.502824,lo,0,0,0,0,0,0,0,0
1661135966.502854,qg-404220d6-91,8246537,663102146,671348683,124506,457464,581970,0,0
1661135966.502862,qr-38b62c60-62,669498692,6503565,676002257,457333,124510,581843,0,0
1661135966.502868,total,677745229,669605711,1347350940,581839,581974,1163813,0,0
1661135967.503179,lo,0,0,0,0,0,0,0,0
1661135967.503240,qg-404220d6-91,8246537,663102284,671348821,124506,457467,581973,0,0
1661135967.503265,qr-38b62c60-62,669498692,6503565,676002257,457333,124510,581843,0,0
1661135967.503283,total,677745229,669605849,1347351078,581839,581977,1163816,0,0
1661135968.503480,lo,0,0,0,0,0,0,0,0
1661135968.503517,qg-404220d6-91,8246537,663102376,671348913,124506,457469,581975,0,0
1661135968.503527,qr-38b62c60-62,669498692,6503565,676002257,457333,124510,581843,0,0
1661135968.503533,total,677745229,669605941,1347351170,581839,581979,1163818,0,0
1661135969.503723,lo,0,0,0,0,0,0,0,0
1661135969.503761,qg-404220d6-91,8246537,663102514,671349051,124506,457472,581978,0,0
1661135969.503773,qr-38b62c60-62,669498692,6503565,676002257,457333,124510,581843,0,0
1661135969.503781,total,677745229,669606079,1347351308,581839,581982,1163821,0,0
1661135970.503973,lo,0,0,0,0,0,0,0,0
1661135970.504009,qg-404220d6-91,8246537,663102606,671349143,124506,457474,581980,0,0
1661135970.504020,qr-38b62c60-62,669498692,6503565,676002257,457333,124510,581843,0,0
1661135970.504028,total,677745229,669606171,1347351400,581839,581984,1163823,0,0
1661135971.504222,lo,0,0,0,0,0,0,0,0
1661135971.504252,qg-404220d6-91,8246537,663102606,671349143,124506,457474,581980,0,0
1661135971.504261,qr-38b62c60-62,669498692,6503565,676002257,457333,124510,581843,0,0
1661135971.504273,total,677745229,669606171,1347351400,581839,581984,1163823,0,0
1661135972.504627,lo,0,0,0,0,0,0,0,0
1661135972.504657,qg-404220d6-91,8246537,663102698,671349235,124506,457476,581982,0,0
1661135972.504668,qr-38b62c60-62,669498692,6503565,676002257,457333,124510,581843,0,0
1661135972.504674,total,677745229,669606263,1347351492,581839,581986,1163825,0,0
1661135973.504858,lo,0,0,0,0,0,0,0,0
1661135973.504884,qg-404220d6-91,8246537,663102744,671349281,124506,457477,581983,0,0
1661135973.504892,qr-38b62c60-62,669498692,6503565,676002257,457333,124510,581843,0,0
1661135973.504897,total,677745229,669606309,1347351538,581839,581987,1163826,0,0
1661135974.505173,lo,0,0,0,0,0,0,0,0
1661135974.505207,qg-404220d6-91,8246537,663102928,671349465,124506,457481,581987,0,0
1661135974.505217,qr-38b62c60-62,669498692,6503565,676002257,457333,124510,581843,0,0
1661135974.505224,total,677745229,669606493,1347351722,581839,581991,1163830,0,0
1661135975.505397,lo,0,0,0,0,0,0,0,0
1661135975.505426,qg-404220d6-91,8246537,663103112,671349649,124506,457485,581991,0,0
1661135975.505435,qr-38b62c60-62,669498692,6503565,676002257,457333,124510,581843,0,0
1661135975.505441,total,677745229,669606677,1347351906,581839,581995,1163834,0,0
1661135976.505598,lo,0,0,0,0,0,0,0,0
1661135976.505631,qg-404220d6-91,8246621,663103228,671349849,124507,457487,581994,0,0
1661135976.505643,qr-38b62c60-62,669498776,6503635,676002411,457334,124511,581845,0,0
1661135976.505651,total,677745397,669606863,1347352260,581841,581998,1163839,0,0
1661135977.505897,lo,0,0,0,0,0,0,0,0
1661135977.505932,qg-404220d6-91,8246621,663103320,671349941,124507,457489,581996,0,0
1661135977.505939,qr-38b62c60-62,669498776,6503635,676002411,457334,124511,581845,0,0
1661135977.505944,total,677745397,669606955,1347352352,581841,582000,1163841,0,0
1661135978.506208,lo,0,0,0,0,0,0,0,0
1661135978.506274,qg-404220d6-91,8246621,663103458,671350079,124507,457492,581999,0,0
1661135978.506302,qr-38b62c60-62,669498776,6503635,676002411,457334,124511,581845,0,0
1661135978.506308,total,677745397,669607093,1347352490,581841,582003,1163844,0,0
1661135979.506491,lo,0,0,0,0,0,0,0,0
1661135979.506532,qg-404220d6-91,8246621,663103642,671350263,124507,457496,582003,0,0
1661135979.506542,qr-38b62c60-62,669498776,6503635,676002411,457334,124511,581845,0,0
1661135979.506549,total,677745397,669607277,1347352674,581841,582007,1163848,0,0
1661135980.506840,lo,0,0,0,0,0,0,0,0
1661135980.506891,qg-404220d6-91,8246621,663103688,671350309,124507,457497,582004,0,0
1661135980.506901,qr-38b62c60-62,669498776,6503635,676002411,457334,124511,581845,0,0
1661135980.506908,total,677745397,669607323,1347352720,581841,582008,1163849,0,0
1661135981.507083,lo,0,0,0,0,0,0,0,0
1661135981.507116,qg-404220d6-91,8246663,663103780,671350443,124508,457499,582007,0,0
1661135981.507127,qr-38b62c60-62,669498818,6503663,676002481,457335,124512,581847,0,0
1661135981.507133,total,677745481,669607443,1347352924,581843,582011,1163854,0,0
1661135982.507293,lo,0,0,0,0,0,0,0,0
1661135982.507320,qg-404220d6-91,8246663,663103780,671350443,124508,457499,582007,0,0
1661135982.507328,qr-38b62c60-62,669498818,6503663,676002481,457335,124512,581847,0,0
1661135982.507333,total,677745481,669607443,1347352924,581843,582011,1163854,0,0
1661135983.507603,lo,0,0,0,0,0,0,0,0
1661135983.507668,qg-404220d6-91,8246663,663103872,671350535,124508,457501,582009,0,0
1661135983.507695,qr-38b62c60-62,669498818,6503663,676002481,457335,124512,581847,0,0
1661135983.507700,total,677745481,669607535,1347353016,581843,582013,1163856,0,0
1661135984.507948,lo,0,0,0,0,0,0,0,0
1661135984.508005,qg-404220d6-91,8246663,663103872,671350535,124508,457501,582009,0,0
1661135984.508028,qr-38b62c60-62,669498818,6503663,676002481,457335,124512,581847,0,0
1661135984.508044,total,677745481,669607535,1347353016,581843,582013,1163856,0,0
1661135985.508240,lo,0,0,0,0,0,0,0,0
1661135985.508266,qg-404220d6-91,8246663,663103918,671350581,124508,457502,582010,0,0
1661135985.508274,qr-38b62c60-62,669498818,6503663,676002481,457335,124512,581847,0,0
1661135985.508284,total,677745481,669607581,1347353062,581843,582014,1163857,0,0
1661135986.508446,lo,0,0,0,0,0,0,0,0
1661135986.508474,qg-404220d6-91,8246663,663104010,671350673,124508,457504,582012,0,0
1661135986.508482,qr-38b62c60-62,669498818,6503663,676002481,457335,124512,581847,0,0
1661135986.508497,total,677745481,669607673,1347353154,581843,582016,1163859,0,0
1661135987.508683,lo,0,0,0,0,0,0,0,0
1661135987.508708,qg-404220d6-91,8246663,663104102,671350765,124508,457506,582014,0,0
1661135987.508716,qr-38b62c60-62,669498818,6503663,676002481,457335,124512,581847,0,0
1661135987.508722,total,677745481,669607765,1347353246,581843,582018,1163861,0,0
1661135988.508874,lo,0,0,0,0,0,0,0,0
1661135988.508904,qg-404220d6-91,8246663,663104148,671350811,124508,457507,582015,0,0
1661135988.508912,qr-38b62c60-62,669498818,6503663,676002481,457335,124512,581847,0,0
1661135988.508917,total,677745481,669607811,1347353292,581843,582019,1163862,0,0
1661135989.509099,lo,0,0,0,0,0,0,0,0
